r11,r12,r13,r21,r22,r23,r31,r32,r33,c1,c2,c3
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9988115351332789,-0.042331557953531294,-0.024156913832894523,0.04178856603864696,0.9988718206989344,-0.02255663011244364,0.025084517797571787,0.0215203395610473,0.9994536717387358,0.7114334437166739,0.30788466210903176,0.6317194709674868
0.9978144155654181,-0.010379837620643075,-0.06525834092905228,0.009047064981806113,0.9997450983360608,-0.020685477230052738,0.065456418364117,0.02004987092200684,0.9976539780760425,0.3969682007206115,0.15135529755255825,0.28620026271101456
0.9993668402439007,-0.033195956075013626,0.012804183737668612,0.034058889039564645,0.9966463092008475,-0.07440515058596214,-0.01029129235387056,0.07479413651212805,0.9971458902513176,0.9052096540820199,0.15352926514813248,0.8588780640584462
0.9998446008384114,-0.005444653612203124,0.01676692939452889,0.006398073818194249,0.9983339282326193,-0.05734485496576338,-0.016426771615108388,0.057443219675350925,0.9982136232729117,0.9402921369231253,0.15367673682137434,0.9960254073391994
0.9992805640631222,-0.021346286689202236,-0.031347891958970114,0.018422175984207867,0.995701042300646,-0.09077476407798699,0.03315083283562799,0.09013196106814558,0.9953779442384258,0.9537974318164365,0.15475709164766724,1.0228370073974036
