x,y,z
-60.20532521249465,-13.635389073575642,237.9306374558855
-2.182226648050825,0.9623229455729001,9.417225596184721
-4.74471960515605,-0.1704281626161395,20.46663810077697
-4.1158937506315745,-0.13275313218159515,17.912907045815725
-3.8850348123502436,-0.11977375877253225,16.971793784087573
-2.1463892363013413,0.5779061996876214,9.486348087145398
-2.294220775186356,-1.9753756737090686,10.260306782965577
-2.0847482855351838,1.1745200756785892,9.483651540996496
-2.2104648310824713,-0.4302063597065568,10.568299592858843
-2.184250853158056,1.653869201687412,10.801697234432085
-2.1106522567281445,-4.623758952208384,10.878194632284883
-2.0287824981919487,-2.7922998781457737,10.628970123780608
-2.039728288801641,-3.974149330057855,10.713977028292023
-2.1105763771413906,-2.28347354628511,11.488369677640527
-1.7688589945327422,1.5184111575586787,9.607488589867177
-1.886664302887884,-5.2306436888383,10.955471088119516
-1.8208084605728005,-1.9105262846034496,10.59670476215932
-7.40743636736478,2.7895883445649385,42.83931182583631
-1.8509545450370706,-4.018721475048221,11.222547818657917
-1.8003098710876873,-3.9213254960742763,11.207544748147551
-1.7119766925847055,-2.8465321530377112,11.074289962195527
-1.0,-1.0,-1.0
-1.6082863312219007,-2.069642959208723,11.150969705565203
-1.6227679816070235,-1.9084421063855852,11.357973521027127
-1.6638318288400737,-1.9396722473580985,11.56465181640856
-1.4727720133446836,-2.0942151863067915,10.956367983899483
-1.5348136630142286,-1.9581964738390127,12.217911242386432
-1.462559236571572,-2.2269279339636046,12.780804999091712
-1.395549225672433,-0.26625587839013437,13.076390395032183
-1.2158969287316495,-5.0341678667497725,13.088931385230252
-1.0544015309359902,-3.4894728509619695,13.635147268261766
-1.0171504447238415,-4.8994227086047255,13.198438287944601
-0.8603374218737262,-1.6855222415784095,11.682309001800451
-0.7516240521090466,-1.931980316411131,13.062640767373455
-0.7547230414658029,-1.9359867351567543,13.081461859062335
-0.6868491341854464,-3.6380607485572556,12.0955707905999
-0.6471712277943283,-4.886014915554353,14.022713140478409
-0.576790041972443,0.17453906687058635,12.508751855186912
-0.4392526709775893,-1.8686278297403989,13.861507485234405
-0.4040427195299725,2.804963379078051,17.109682977134636
-0.3157955539439507,-4.1182607657331305,14.773766943575852
-0.3296004481375958,-4.107411267275102,14.75019279257584
-0.12691505925731908,1.7938568939615573,6.922224666349768
-0.31808794189755896,-4.88573507500315,14.681604442224621
-0.24638226787830272,-1.9339044605240805,14.533536571954304
-0.24475035625650057,-1.941250749939916,14.57724800944001
-0.22694807695071106,-2.7496087843134793,16.07786850857694
-0.0675994008999393,-1.9033955755056928,15.85703256360307
-0.0357711468665995,-4.889187150953635,15.597977507195894
0.1502937105763754,-1.8101825223810672,15.40139120287364
0.05855627189038817,-2.000524078395751,16.70923620977182
0.19662956865204928,-4.777407376924582,15.543054743039072
0.26635858871992013,-1.5702895915631805,14.983817647099228
0.42581177481665944,-3.6287992167587673,15.41477762487082
0.4081609656342222,-3.8596156778380153,16.32868441479669
0.6758606175794549,-1.4352824255838674,15.53262131403284
2.736372146375432,-9.955219295397674,35.24230561029644
1.5914564959096174,-3.9320083447794527,19.412488476679712
1.7541333566197699,-4.594011636159592,20.041386597373997
1.6766240802003085,-1.919239009737219,18.307106658124788
1.890314358353992,-3.582771441336525,18.810271662521682
1.8909007010887229,-3.583200678115961,18.81697363708477
2.2014620751675307,-4.9229643628528255,20.748524884438226
4.109276323543069,-10.46021342907939,35.04344698323428
6.630464612140141,4.074931500091911,56.13906943333925
6.636454678548976,4.0772682143789325,56.18191885549548
4.244846102672444,-9.72795933574601,33.286294510907744
3.438773754188206,-6.686180429401264,25.10352200623124
4.57794244325575,-9.90865388077673,32.60393401620318
3.5678847583943885,-6.913639993759024,25.100080032130254
3.7829401515998478,-5.95915573489203,28.895146843473853
4.6561582686285,-9.485661602592252,32.73631118646659
6.0732733827774545,-13.254710388365195,40.93603329645928
4.967589011297616,-9.753129497573248,33.033477945923984
3.346002358100122,-3.5146662280345744,21.57765819208871
3.3163047695502157,-2.8461353934509055,21.060950571825327
3.468948982997436,-4.597509377077854,20.927557527603856
4.237337587308586,-3.0009885885887377,27.42729230854839
4.237337587308586,-3.0009885885887377,27.42729230854839
5.401598536518572,-9.362124970920343,31.410395398466044
4.024204667612464,-2.8987631745834954,22.541527969103118
3.9438095931255024,2.1483669022455594,22.006626669868808
6.011870270817879,-10.169548818089389,33.32359051283817
5.980119594140673,-10.091650109811557,33.05198842061088
4.307452452931271,-1.8948149289136096,23.218684399678516
4.2265411054102415,-3.4941877856140455,22.687818759678688
4.4491165553546095,-4.415204556913176,24.1971733294601
4.183944712072074,1.8804629037753147,22.2359343354998
4.3631989935594415,-1.1004619871871408,22.77174370550535
4.307341202000273,-1.1076429822820189,22.542346611376402
4.234235846252705,1.086717373995676,22.052964918453394
4.1485207133292885,0.6354415003689516,21.495156412035985
4.295199598622655,1.5639539163068241,22.2152527602243
5.433039692335551,-1.5508597431838695,28.56645421796537
5.6585242292521345,-1.6260566146468174,30.123066883594557
5.93717287440346,-8.860408591629685,29.37533552020158
6.588876380831085,2.1290583927657303,31.764169883666007
4.946519413706481,-3.2888776511340194,22.93689830337413
4.789881362648735,0.986827922805067,21.776004912489338
4.912523240826833,1.4939217298464647,21.73789933523434
4.902004086099511,1.5048747859743739,22.161792095399985
5.661632899335997,1.6813741470481265,25.464974266980132
5.009539067407298,0.03229808443345222,22.18518269161556
5.3600889810471015,-2.0629216411770117,23.030118724030505
5.338631689142671,-3.739688972916977,22.665620341145996
5.421311542577979,-1.196713649035014,21.69949311601574
7.772528654949023,-9.693917750067529,30.377402619071884
13.607429759484043,3.0856286029567177,52.741557680016406
6.81234082648012,-6.792357912507838,24.970526873273716
7.230892306746903,-8.184923230428199,25.675387042866088
14.147544211297882,2.935657949875859,51.97186773766419
6.759681960808072,-4.6092779489043565,23.88129522789391
7.583792254914969,-8.130448373128452,25.79558821834562
7.7130273054791045,-8.219783316828169,26.122415963269024
7.909535257664211,-7.511516869797388,25.8302313033751
7.861223890517182,-7.406504619255684,25.512832045144194
8.680471165556675,-9.082712953290429,28.485051926617185
7.545343420684662,-5.594424215922907,23.5523716214132
6.904427939499872,-5.107828965123285,21.250361412758974
6.986870714266326,-4.127946544274964,21.111389699836323
7.072200061840554,-3.8506841863146675,21.317695951043476
7.05798587885844,-3.84526546559267,21.290607236070812
7.187401156409817,-1.6623345468847939,21.124607808037194
8.608251670240705,-1.7248898802460135,25.764497331752324
8.299995768523644,-4.377236185094391,21.46785926168156
18.1916514184624,-14.543726598324799,46.23957821337162
7.911253605341343,-0.17039088372678404,19.724060164007906
8.740935832367152,-4.357366253151364,20.88921738560092
11.095469804988525,-3.15502835186733,26.085101844549083
9.339524467765504,-6.135602032226581,20.707345444161255
9.219232059786517,-4.428838866068513,20.231025293474104
9.290702089734598,-4.456387260357436,20.414964993346565
9.062451568866377,-3.1937712997132817,19.97699541944049
9.070112118288751,-3.1931885811481426,19.930875716563918
9.895443989851714,-7.807151911480359,21.527506622695455
10.237771978975877,-2.2029032595302076,21.984740284400186
9.63723385063217,-4.777370494336365,20.40728309289564
9.167293657940593,-4.364660626573986,19.44831090067516
9.487939986080574,-6.290869697340591,20.054857113811263
9.457678492887315,-0.6253187846897762,20.0287195648482
12.261453952745164,-4.04536633685216,26.430813643924253
9.703466005708632,-7.260695450014393,20.305104026615403
9.640831028699887,-7.261429475818229,20.3775299273335
9.073783146388665,-0.32384475582894906,19.104973058528262
9.736293376244213,-3.819430127966479,20.4231910855577
9.646039921328144,-5.564929027665013,20.21950598665335
11.270960617558236,-7.825814408979311,23.539805443325836
9.577843672188122,-6.120565491985472,19.876964998662825
12.409410289825997,-3.0489719735590777,26.149598661816363
11.025325459124637,-6.217612084980548,22.705012721604405
9.760373925383453,-1.8720689456595019,20.05256373510829
9.757982772675318,-5.1517335628282135,20.02884388492345
9.678843055582666,-7.2137454563384615,19.747289084982985
9.719918879297929,-4.448506204385054,19.87057625057089
9.78474323486368,-6.031083834727507,19.952343066381367
9.492728437366837,0.18054533287237692,19.36218241038141
9.653621222181764,-5.939737318258466,19.65508400645734
9.791959858372747,-2.4646128755595873,19.819593594629577
9.691541124520013,-6.0674672985546545,19.58191128180469
9.86686280569127,-1.7378413488798805,19.86389180778349
9.866802620509382,-1.737903518366786,19.865038278494357
9.31024770397738,-5.529305567195429,18.49500211817043
10.044382677492516,-2.692560586471113,20.05888795421126
9.339980551063576,0.37405690535130925,18.57067411451853
9.979699306257782,0.3969871892398095,19.929960527361644
9.984736743541616,-2.2860109172601137,19.806043061860493
10.20001064374753,-1.9550935736968396,20.18717341094696
9.6812688089941,-5.005096424367556,19.057571998728836
10.090666730756512,-3.0640901441560198,19.877733835965557
10.082198756751394,-3.0543471507721915,19.858181208027332
9.957599621467962,-4.495043266998923,19.62346145277065
10.11257570697049,-2.518551869828577,19.827718883841566
10.246377020588822,-3.2964358806353085,19.822096088752858
11.264256388082558,-8.341635024258323,21.981442260963725
11.335643334705688,-8.399624052870157,22.132619412939192
9.865021959287153,-5.725154568010426,18.879226696059806
9.994287073908174,-5.785076667260374,19.095803585507735
11.602731271919188,-5.710658204160984,22.157614598513117
10.303930962345552,-1.403772383401181,19.677268676448914
10.340927852917291,-4.257484469364576,19.520639475991423
10.31627149032677,-5.7595269973342385,19.52771093108234
10.47603876419353,-4.019463204135291,19.80953914155046
10.431521997475981,-4.9626973181890195,19.506218320090134
10.592303322814221,-3.339434203634943,19.807057500844465
10.64795839410372,-2.99323416046492,19.87954510159562
10.473611645387164,-4.54912066186469,19.51605595208806
10.23882148361186,-5.798591464874597,19.058017182408424
10.814441414076612,-4.371590539271264,20.1008534536919
10.733278628203614,-3.7621811697044407,19.86312631907026
10.67352384230571,-7.939079369512729,19.661039621213106
10.767357427900762,-2.0422985387525117,19.8665346351849
10.58241400105533,-1.447736708187538,19.441569717792557
10.493980292577671,-5.003797219554153,19.243712952249627
10.875881199490676,-1.7053299555136379,19.95692035100606
10.80811393695762,-3.3548704058511754,19.82525986993983
10.80922094048548,-3.3552477875434996,19.827398712269414
10.839427444341807,-3.023368677592311,19.829311418265682
10.818642894806556,-2.472164872014287,19.634604117828204
10.561727575752023,-3.973119397233766,19.09989314167034
13.029903778567215,-8.406943951619951,23.739351017330595
10.821188574461674,-6.263565687740786,19.508611574918543
10.915506630538532,-2.0600936067650832,19.69389676594461
11.076908320822639,-3.4700186430484496,19.977245345619732
11.08416219923323,-0.7775194349534568,19.961585847843484
10.587334945259846,-0.13023879320536053,18.977088192782944
13.19317299636284,-0.2679811707735857,24.04126290666331
10.538268070703252,-5.333005582191857,18.765344838602083
10.850562299814687,-5.858367075571304,19.249301436239985
10.904670908763359,-5.035728723739004,19.373400618849768
11.00715961095216,0.6638267032530365,19.58623045379173
10.915652390392932,-2.5116000703337313,19.39417902849208
11.196098836807618,-0.9837925582041075,19.886074012246425
11.152462016489045,-0.9809491529899675,19.80094625705376
10.907133475441752,-4.671089868919768,19.30850687305943
13.313766718022833,-7.767494982845992,23.73381395700038
10.694019726713929,0.12884370990249464,18.695150432740245
10.68535958326718,0.12874507896053367,18.66913668080525
12.97620184158867,-7.046398600867353,22.698254782368004
11.174867074497913,-5.9489592825019475,19.30748847010144
14.823955668966667,-1.9291614214948203,26.27658304729471
11.112267593368845,0.6632712753801814,19.312945347828148
11.176398286350553,-2.9440016128967117,19.28109957199672
11.247865051763217,-4.038410725110375,19.381887151342948
11.26203005097814,-3.5264444809350364,19.341769834798033
11.334700294833718,-1.5641527281106034,19.36867818525055
11.232071573647605,0.10167007819554578,19.208651950742176
11.426115917875931,-4.818757571785972,19.519372742019222
15.369356436856204,-2.5058902661139606,26.802377588711604
11.291719809245837,-3.2759112842653826,19.268931958615042
11.372800101843236,-0.306763264465766,19.30914593919221
11.274644689897412,-4.2631095852714385,19.117247062614524
11.303727932036043,-5.5484938952671685,18.998671523629493
11.483995018674579,-3.538339271470851,19.249916986192083
10.986214891999213,-2.9302616414349063,18.313645641773864
11.712198660425456,-2.570577486732146,19.40510106759251
11.60942287788548,-2.209727968114173,19.180494939362056
11.608536873217622,-2.209549986704995,19.17896972240342
11.675191657235034,-4.014436216370006,19.286996269444014
15.265730948866052,-2.480066815762875,25.481466719002846
11.399321374619065,-3.3364151938423525,18.603960405590115
16.29044987972206,-2.9089539674957847,26.83762114554319
11.586028286869173,-0.39944901071919187,18.68658645024056
11.995779777404275,-3.164055343798717,19.229484538179324
12.688835847627757,-3.961172289335625,20.09470489861755
12.69785544412622,-3.96471276394259,20.110792939540403
12.00914591604961,-1.847774929757289,18.972639908017964
12.082212261182557,-1.2610679853707292,18.889103955104897
46.307643000637356,6.266003949734862,72.35422651160441
17.086491618762338,-3.8261605580051237,26.964468988123073
14.608160103670322,-8.494191673430182,22.57018683934119
11.9333907239949,-3.3537845072702464,18.347786091994212
16.563504998768604,-1.9182443956101527,25.838695723157695
17.381941351715252,-2.073890197535029,27.133554672753725
12.343795360095408,-2.834294686247161,18.844662877207004
11.57064876853524,-2.6415129414714227,17.639415506821155
14.715669831627482,-6.146498911472967,22.319301321946828
12.188528278762476,-5.659888018337513,18.288198989284076
11.668828129500179,1.9782471357590323,17.524518972934757
13.205049304945126,-0.5826594115161983,19.614386452782306
15.065340848532694,-6.67848603825088,22.259812303239105
12.517618468107706,1.2788577559718468,18.52205225530881
15.77245693333575,-7.531856537806062,23.433427531503064
11.952584642067837,-2.3655608703509237,17.56298357789024
17.670125614158504,-1.6432864885634095,26.385812086683643
13.270211362510967,-4.6180002821464505,19.16248749907446
15.171417648779268,-9.277039513442533,21.686736435021995
13.161157705841784,-5.293468188083591,18.57086063884069
16.260678384621077,-6.672585189583632,23.267807062782428
16.488515471820588,-8.009148676185653,23.31552453280709
12.965216525264125,-2.5690138615194593,18.178091574991114
12.957658627986063,-2.5675732683506025,18.166808012657675
12.935717965111209,1.4229898647846975,17.963608878685502
12.508133252617322,-2.454034839609647,17.169830074583675
29.286582483372666,-19.16059801144143,39.65503405811225
24.708066829013216,-13.837819635615203,33.42512887153916
14.241529430194674,-3.9072117550276877,18.95715577202035
14.219400770774683,0.04778380457743151,18.562679943768266
17.69381219264903,-6.501825229009346,22.692937301983843
13.837603444880024,-3.23325619322879,17.728237296920593
18.51627710529636,-8.709039811472287,23.6952452050064
31.797520810978757,-20.164803411941065,40.50919290256801
31.98887429292908,-20.22252224188844,40.73365469954508
13.028084676864907,-2.865398675428986,16.32557101026593
15.073054620668497,-5.549070237345253,18.871501695086415
19.191803630109852,-7.529928389820444,24.050527156162676
19.38858910114357,-7.611927338093494,24.307154975817244
15.092466662869597,0.44746594500319314,18.774947666384183
31.27647137452436,-19.50481704349384,38.85123618999238
19.384057196548042,-8.469590186875672,24.11879390226445
14.112618806971563,-1.4410878799266873,17.3230701168869
18.756593918900933,-6.929637559930422,22.87889753898997
14.980729762228329,-6.7758763523023635,18.163503189802334
15.133245358839707,-3.6434744285302942,18.338331344043578
15.21154499097116,-0.8244194365538683,18.357083255796628
15.104278012578588,-5.840046147210513,18.10638949004843
15.10610023327065,-5.840998002298389,18.108941728112484
13.133552136697421,-2.6382126828921724,15.7250865038076
20.284311869965418,-9.295933668309305,24.396878086563323
15.408438136499065,-4.4063733534826355,18.25164192864795
27.55426829455385,-15.751474688057334,32.92109288344002
15.453769550721121,-1.616171802976742,18.239106568741626
15.485972741731024,-2.6797789828552747,17.94172267776602
15.036254312616501,-4.383212220250203,17.151325687596334
15.24597890921903,-4.096734728258568,17.56087817657824
16.736725375061017,-8.842792889159995,19.204923680959233
16.06613243070019,-2.2051290873516147,18.3538157655504
16.54808472783969,-3.96000059943209,18.794702018952954
14.96032590238653,2.3583953418827184,16.787718227048344
15.666904288282094,-4.905412530681448,17.346399969276337
16.205525595451057,-5.729965338745403,18.019212281000843
20.53030959252319,-9.659802811003239,22.927407633774493
15.73960839746433,-7.626939807582227,17.439662008687495
20.80318565069023,-9.37746885704371,22.754340934673873
16.1442712773664,-5.269342767457173,17.439143243063025
21.186047619043666,-9.893120478299883,22.895843583222284
16.083452761111232,-4.642098806259974,16.92720264117199
21.19107658111899,-6.542079294601208,22.172195894850788
17.15479211885237,-4.242485694886398,17.725784449688707
17.076782758978226,-5.759470722034629,17.367761102590745
15.20174248433442,2.984448002507587,15.35104183962444
-1.0,-1.0,-1.0
25.934654186543824,-10.725655394780926,25.545509873839617
29.69310285249676,-13.268863963763662,28.294569935066058
26.55388391125022,-12.197773240444159,25.17813455893781
27.872464952784892,-11.99868236066759,25.950041224768874
25.55996995980438,-11.845433299728233,23.33378739278849
27.348056844261077,-10.709921688412685,24.774685743867334
24.46813216810518,-11.524328685759619,21.848746840081755
18.611033670850848,-5.208643457122654,15.940854907595824
18.611906625598127,-5.2093277343069095,15.941521726490567
17.44647213809563,-6.736358363519098,14.865200448319916
24.378136203895956,3.5322762976817708,19.16263670242575
-10.21819121600471,-5.288554597379847,8.821880084683398
-7.224979925823513,1.8674083471037137,6.254169366983653
-4.280641708655597,0.4518591660894554,4.052613215521287
-4.683140955998201,0.7827403336368058,4.622711850054944
-6.605107563647187,-0.3157725233586178,6.556090860649408
-7.132425002830841,-0.16879279935401495,7.09054112537518
-4.67743500622118,1.6466259417933575,4.8659298871270025
-6.986792510391987,-0.5366374252192467,7.06124473589475
-9.120666093192236,-1.0959615038235053,8.940619141321848
-9.15598332154233,-0.1926949552148834,8.956925342252879
-9.076875115668232,-0.27502862769390085,9.004106100232715
-9.117461591558397,-0.7612707201972759,9.054887790987754
-7.368192445526744,0.8749355767995172,7.47037729946694
-9.337112507373599,-2.3137789618344384,9.392507668324274
-9.268412988914797,-2.2915709231136745,9.311267600730933
-6.986764965689593,-0.737047538028155,7.263075341984663
-7.24880994536675,0.15327228189492076,7.465024306962647
-9.204781568187066,-3.48681152752924,9.479124569565833
-9.425486910034806,-6.3023914532691165,9.897168531259485
-8.973666353200803,-0.8764897124813192,9.138933994750317
-6.742284579241491,-0.6753799910911823,7.183738430089712
-10.219957547753479,-4.799825988849743,10.587177819612396
-9.456683534710663,-2.4830958488010366,9.806702426090363
-6.968179582628402,-0.09680683141052028,7.428911489544942
-6.610679733230411,-0.4915473343315186,7.132435213826133
-9.20116454762326,-5.882861060508992,9.870302342335107
-9.246827130845757,-5.9084414287644496,9.929376617166435
-7.136550151252501,-3.55426001323851,7.923202358382743
-6.94445998218326,0.1709015310475708,7.5348541910996945
-1.0,-1.0,-1.0
-9.43344991118504,-3.3272253818544524,10.1227895523447
-6.621415698220388,-2.4985221361824377,7.517317377538296
-5.904222967787467,-0.17307850335481761,6.684102662380708
-7.7314095774550164,-0.2669322096839564,8.41890719382987
-5.904222967787467,-0.17307850335481761,6.684102662380708
-1.8283594963640581,0.060690305389324635,2.867527722457746
-9.283599238949733,-2.8330120159078946,10.186259179256055
-6.851255153827892,-4.339712866822328,8.036457727360519
-5.653395383981019,-0.48847524208295945,6.593085723698344
-3.2869951953090633,0.7707847129340716,4.289406640755042
-6.330241709998048,-1.2525266525120495,7.389359120226577
-21.344833540595168,-0.6767441771219634,22.34747044525238
-22.480658658678834,-0.7189061018952012,23.479132607054204
-6.7485033359989846,-3.981088449318095,8.035430426144531
-2.702112590412759,0.018555182134284844,3.7739032902724707
-3.1583786608585585,-0.009231839741853055,4.513272622039737
-6.080416457617788,-1.8416015502785963,7.246190717458988
-6.230638743484154,-3.6954493160988706,7.674036452435519
-9.388477598944371,-5.345230068490897,10.884921623285432
-6.755540614933193,-0.114154955379972,8.017153322425253
-7.242990993000403,-0.1338165822263312,8.500106927025122
-16.432635466275133,-1.389402486246555,18.427996898826425
-6.934420844601192,1.309579331148632,8.333934433511644
-17.241564346979395,-0.730970458577813,18.28701048682399
-3.5514115951773033,-0.025952223733697467,4.806390000092097
-3.872123502559515,-0.04218509463851382,5.272868783199964
-5.601285187127648,-2.2378658127790114,7.188052196836465
-1.0,-1.0,-1.0
-19.217016934189374,-2.0150483040442895,22.129953460489862
-5.808790220343514,-1.7664886656386574,7.431258614502573
-5.993337138064443,-2.1829178307286963,7.681133494212156
-18.605921711353965,-0.600824561099119,21.56660982009395
-8.08443441603103,-3.105013327714817,10.046332321351123
-5.988709047252074,-2.0367110466945526,7.73635400879425
-5.985016892070413,-4.029832392595154,7.916017853337901
-8.446433819871881,-5.51811292611242,10.62991181343026
-1.1823522643082343,-0.06657621560224695,2.3468007211638247
-6.410976847485922,-0.22759425030434316,7.749809662281802
-5.974518995646574,-0.16385708196365753,7.728636068151914
-5.877558946414109,-0.16665925242408475,7.593349158874824
-15.809314090354723,-0.5178302496947634,18.347705137664263
-7.253014892091401,-6.680477780680014,10.133694719489512
-4.036940130126585,-0.0199191192816417,5.982720393047958
-6.762407763787152,-4.3948626479392185,9.565993942182724
-13.365074981659163,-0.8875476398902516,17.826618071548577
-1.87021464476895,0.07054359546373391,3.468462322953696
-5.158555386641307,-1.1882951537295483,7.632857443582389
-5.639817589869199,-3.2831150859468865,8.357333609463787
-5.664174060459763,-3.297110221761372,8.371878440022657
-5.1540011539035895,-0.04261629800699194,7.561234631582244
-2.5355403257585616,0.03955625616599106,4.377857835041962
-5.098853198717814,-1.9784951955600918,7.822507544975353
-5.09174843209759,-1.9779935279696677,7.802519955797201
-4.9639043031112795,-0.5036678740350188,7.607071002355489
-6.274894428065194,-2.4201230676785865,9.473529118053365
-5.076377954602627,-0.7328024997163746,7.896431898847165
-4.572252291329892,0.19466036003217294,7.165444021285734
-4.85319242889208,-0.5177739714382984,7.625872686534905
-4.977861868914703,-1.9831842127867565,7.9562901997199384
-5.2997408616634845,-0.07485478097007733,8.363118609641731
-4.883884504041268,0.07282729853201228,7.76476146297182
-4.755124907500877,-2.357027605822283,7.767719072658447
-5.563167365620322,-2.24225741622664,8.765539335892333
-5.274686845021743,-1.0079362560809948,8.43579603746373
-4.39183165179197,-0.7929916077358994,7.4768506733423585
-4.635515799906365,-4.296705574042805,8.062385315629257
-5.098341388653162,-0.2969993761528978,8.45415432973806
-4.324576289874418,-1.7555393815014733,7.526314556465378
-4.652885767774223,-2.766138575098943,8.035948712414735
-4.643418590288187,-2.7612668967613065,8.022507064898807
-3.2409761945410436,-2.7837964434309383,6.177287563080298
-4.586615919559672,-4.630750417701708,8.19367456745287
-4.50332617871509,-5.312326876312281,8.428800350367164
-3.8528337772404213,-0.23652779041336042,7.272543865824209
-4.19679224849174,-4.803817645464409,8.049304100655007
-3.6177706575339874,0.8662442984095199,6.919227968934998
-3.441522510931305,-0.7097854689127755,6.747480230756338
-3.597278710303125,-0.7054078652960536,6.840157017280118
-2.1099739883171513,0.0013801114878578963,4.697787400022099
-3.550684877494201,-1.005276069426532,7.0679148394503635
-3.754077441844249,-2.9562963947552,7.605287445268161
-3.4546503011049294,-0.6950040367813967,6.967534071899279
-3.121368205500891,-0.1623362862849005,6.42929043355508
-4.077637976131548,-5.191655959099956,8.361410292564294
-3.450709412563703,-4.337672292956413,7.3125431533407586
-4.152487526722319,-0.4801643126203231,8.022478025588379
-4.406837727262007,-5.576390597240096,8.96607182164858
-3.303391011450814,-0.622978896018259,6.900192025116032
-3.2866935059905997,-3.8809094276033766,7.352644640429142
-46.14903296320813,-8.651026550936377,79.52582896843874
-2.1103824548063668,-1.424510740090249,5.315486337804826
-3.283594509989262,-2.0581458808957156,7.378072255479085
-3.339783270973586,-3.694867517155271,7.6141144766758195
-3.332583867415272,-3.6869528523271393,7.600551560908693
