r11,r12,r13,r21,r22,r23,r31,r32,r33,c1,c2,c3
1.0,0.0,0.0,0.0,1.0,-2.6471814063308335e-18,0.0,2.6471814063308335e-18,1.0,0.0,0.0,0.0
0.9998967864041962,0.010407313607894314,-0.009904764612455203,-0.01083307213752621,0.9989750257651324,-0.04394931678213343,0.009437218161320654,0.044052079644667175,0.9989846611396772,0.9753407080643615,0.17326062923598412,-0.13671597400911653
0.9981691883046918,0.015040815220602813,-0.05858366151626772,-0.016395988336532517,0.9996073942059315,-0.02272067374212436,0.058218923775875786,0.02363961349784409,0.9980239103288315,0.5460093812148767,0.22078474896640607,-0.12199746162152285
0.999398958675183,0.008100728652357158,0.033706076518348116,-0.005186654437039215,0.996310814629746,-0.08566130554435046,-0.034275647546189406,0.08543499778845147,0.9957540063379995,1.3053070592113538,0.23730186146829077,-0.07346555008868148
0.9982060263987662,0.031131195291218883,0.05114271737917335,-0.02737602847966422,0.9969888038059614,-0.07255258885966116,-0.05324736543592201,0.07102234694304609,0.9960524807001061,1.5132135098834338,0.23256985980330855,-0.033152505337671286
0.9998949614126053,0.014491727163694665,0.00023661254763445003,-0.014383253799854317,0.994157245662988,-0.10697893673948336,-0.0017855396421363112,0.10696429656476239,0.9942612589800489,1.659552134798667,0.22624866263297888,-0.09431289164569132
